group,subject,unit,area,hemisphere,pref_image,pref_desc,pref_desc_type,n_images,text_variant,text_centering,image_space,rho_text,rho_text_null,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,identity+fine,centred,clip_embed,0.7118330006953912,-0.7014746668859466,0.6550682555422989,0.46117282948826394,0.2980608748684549,0.7145000290610701
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,identity+fine,centred,clip_ln_post,0.7118330006953912,-0.7014746668859466,0.73335192298989,0.32092666943572606,0.3994296773291687,0.7871695904876509
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,identity+fine,centred,resnet50_avgpool,0.7118330006953912,-0.7014746668859466,0.7111039415427632,0.33060462945272306,0.3277594583836021,0.8087890369869597
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,raw,clip_embed,0.662999239543134,0.07794617216508731,0.6550682555422989,0.38377508318569203,0.3624608154950534,0.6929668208455075
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,raw,clip_ln_post,0.662999239543134,0.07794617216508731,0.73335192298989,0.23108754159953962,0.46832562916037956,0.7664732561517933
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,raw,resnet50_avgpool,0.662999239543134,0.07794617216508731,0.7111039415427632,0.3254590897658212,0.4597570315191041,0.7037312558542657
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,centred,clip_embed,0.707793566937372,-0.6184431436429567,0.6550682555422989,0.45104922725855423,0.2979025740168099,0.7188039093572418
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,centred,clip_ln_post,0.707793566937372,-0.6184431436429567,0.73335192298989,0.281328878088803,0.3835547382675677,0.8134591357036315
MTL concept,13,75,amygdala,R,img_0015,a photo of Elvis Presley,identity,62,fine-only,centred,resnet50_avgpool,0.707793566937372,-0.6184431436429567,0.7111039415427632,0.3559473054661288,0.36731239775689,0.7713845340245798
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,raw,clip_embed,0.40256391167219335,0.11823052517437665,0.6833415435280281,0.15237161713719563,0.6153326896310649,0.44317324094062926
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,raw,clip_ln_post,0.40256391167219335,0.11823052517437665,0.7881009330939196,0.06702006376797476,0.7415224881597768,0.46444475000306623
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,raw,resnet50_avgpool,0.40256391167219335,0.11823052517437665,0.7766904970580099,0.12206195013480664,0.7304594195394556,0.42888302098991626
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,centred,clip_embed,0.6696914136085669,0.6603569694293886,0.6833415435280281,0.29713672591283335,0.34470503555617094,0.7822549940797663
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,centred,clip_ln_post,0.6696914136085669,0.6603569694293886,0.7881009330939196,0.07849030464386102,0.563222366675306,0.8141570274690966
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,identity+fine,centred,resnet50_avgpool,0.6696914136085669,0.6603569694293886,0.7766904970580099,0.20569610881742695,0.557718919586721,0.7523436878924556
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,raw,clip_embed,0.6215499237072468,0.5920291641839082,0.6833415435280281,0.4352235995924766,0.5439875128320736,0.509434326065479
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,raw,clip_ln_post,0.6215499237072468,0.5920291641839082,0.7881009330939196,0.2931245636010328,0.6600212653367947,0.6066667692329788
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,raw,resnet50_avgpool,0.6215499237072468,0.5920291641839082,0.7766904970580099,0.2536192586693312,0.6285448102628571,0.6426741059049349
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,centred,clip_embed,-0.5231502185159901,0.5253456532122731,0.6833415435280281,-0.5031980478774577,0.6722550697187019,-0.24422792247200786
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,centred,clip_ln_post,-0.5231502185159901,0.5253456532122731,0.7881009330939196,-0.4508825342775543,0.764448876707138,-0.33157122104838044
MTL concept,13,77,amygdala,R,img_0017,a photo of Kanye West; Kim Kardashian,identity,62,fine-only,centred,resnet50_avgpool,-0.5231502185159901,0.5253456532122731,0.7766904970580099,-0.3619533152259717,0.7247832885083634,-0.40520321256289393
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_embed,0.3158916961835083,-0.3284853529319255,0.3253335848970169,0.17351016363770158,0.19138651836030207,0.5496864107691168
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_ln_post,0.3158916961835083,-0.3284853529319255,0.3837151227478922,0.13971532499494882,0.26683505370526156,0.5403111714492274
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,resnet50_avgpool,0.3158916961835083,-0.3284853529319255,0.4100108349024657,0.1631603936189253,0.31701035164890246,0.4455002834884085
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_embed,0.2935167975544484,-0.4662934218934844,0.3253335848970169,0.10485304048041862,0.17973132617029053,0.6782565827183772
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_ln_post,0.2935167975544484,-0.4662934218934844,0.3837151227478922,-0.010069423830398357,0.2587248469842197,0.7800958511934025
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,resnet50_avgpool,0.2935167975544484,-0.4662934218934844,0.4100108349024657,-0.03802964248289771,0.3016615945454599,0.769866572865629
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_embed,0.39764789149694446,-0.22946744708521677,0.3253335848970169,0.2715925471955879,0.12744264953950762,0.578225795459151
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_ln_post,0.39764789149694446,-0.22946744708521677,0.3837151227478922,0.22246030328131977,0.19286586427284247,0.6135475091892773
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,resnet50_avgpool,0.39764789149694446,-0.22946744708521677,0.4100108349024657,0.1712912001802165,0.20212160232883208,0.6963856383876649
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_embed,0.3493646301495804,-0.437863942460632,0.3253335848970169,0.224462873720698,0.1812353519704783,0.5143813398692868
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_ln_post,0.3493646301495804,-0.437863942460632,0.3837151227478922,0.19443373978353376,0.255739447424719,0.5072105024197051
MTL concept,13,78,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,resnet50_avgpool,0.3493646301495804,-0.437863942460632,0.4100108349024657,0.1133079553718222,0.25420659138898766,0.6635044595074179
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_embed,0.32935628332054523,-0.01540164292996082,0.16071197168074328,0.29231228065228587,-0.02577545261215042,0.5496864107691168
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,clip_ln_post,0.32935628332054523,-0.01540164292996082,0.18342099653895902,0.27835448204465246,0.006879804723460683,0.5403111714492274
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,raw,resnet50_avgpool,0.32935628332054523,-0.01540164292996082,0.2140376282674463,0.26757387970925184,0.0796248746764715,0.4455002834884085
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_embed,0.08620556587438714,-0.14846797452933114,0.16071197168074328,-0.03143419605913596,0.1396584091647268,0.6782565827183772
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,clip_ln_post,0.08620556587438714,-0.14846797452933114,0.18342099653895902,-0.09248162237398296,0.18637354281199509,0.7800958511934025
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,identity+fine,centred,resnet50_avgpool,0.08620556587438714,-0.14846797452933114,0.2140376282674463,-0.12603944746833398,0.23224928038764844,0.769866572865629
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_embed,0.2758386885450387,0.36753867667066265,0.16071197168074328,0.22714188152885004,0.0015492086514253371,0.578225795459151
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,clip_ln_post,0.2758386885450387,0.36753867667066265,0.18342099653895902,0.2103689715771514,0.018683058654562247,0.6135475091892773
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,raw,resnet50_avgpool,0.2758386885450387,0.36753867667066265,0.2140376282674463,0.1808550987311539,0.03181607494037553,0.6963856383876649
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_embed,0.22428083110424268,-0.12537875987772976,0.16071197168074328,0.16730999412446892,0.05426025378445379,0.5143813398692868
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,clip_ln_post,0.22428083110424268,-0.12537875987772976,0.18342099653895902,0.1549193026876984,0.08294576645899655,0.5072105024197051
MTL concept,13,80,amygdala,R,img_0007,a photo of Jack Nicholson,identity,62,fine-only,centred,resnet50_avgpool,0.22428083110424268,-0.12537875987772976,0.2140376282674463,0.11256446592191911,0.08945987633529098,0.6635044595074179
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,clip_embed,0.08808235430334233,-0.26821196117016577,0.306245876380227,-0.023782126718991832,0.2953256773530906,0.35668303430533277
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,clip_ln_post,0.08808235430334233,-0.26821196117016577,0.2999158665335915,-0.032792652336345235,0.2895167928066116,0.38974797749819623
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,resnet50_avgpool,0.08808235430334233,-0.26821196117016577,0.3402253692369665,-0.07312532755300478,0.33705273484344517,0.4403534698238592
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,clip_embed,0.22547484185783262,-0.24821090473133858,0.306245876380227,-0.015943080291512646,0.21328542227422795,0.7679943005273083
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,clip_ln_post,0.22547484185783262,-0.24821090473133858,0.2999158665335915,-0.013750741047328633,0.20343734889379053,0.7792071836184417
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,resnet50_avgpool,0.22547484185783262,-0.24821090473133858,0.3402253692369665,-0.028933897932068676,0.2630042841959332,0.7183552450452125
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,clip_embed,0.3602002889828433,0.35915226945782847,0.306245876380227,0.2061027904746312,0.053990261559967015,0.7592020756081368
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,clip_ln_post,0.3602002889828433,0.35915226945782847,0.2999158665335915,0.21575847487591282,0.05433969319567756,0.7376094412310177
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,resnet50_avgpool,0.3602002889828433,0.35915226945782847,0.3402253692369665,0.19424535787954197,0.14920132825296537,0.6513399218950653
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,clip_embed,0.3980880527178798,-0.17937461622994502,0.306245876380227,0.26803120177016665,-0.02221962985973147,0.8000124709464184
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,clip_ln_post,0.3980880527178798,-0.17937461622994502,0.2999158665335915,0.2746871738753095,-0.01296747818330888,0.7723709950002386
MTL concept,13,82,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,resnet50_avgpool,0.3980880527178798,-0.17937461622994502,0.3402253692369665,0.23168278694774355,0.07507328117620969,0.7378885692993422
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,clip_embed,0.4229508245147021,0.15266396026122694,0.5585194179410523,0.2025995350545356,0.44321486844202934,0.495999168659667
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,clip_ln_post,0.4229508245147021,0.15266396026122694,0.5321860488854487,0.21947049486434048,0.41123208227974556,0.49047966571574075
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,raw,resnet50_avgpool,0.4229508245147021,0.15266396026122694,0.5830384304684231,0.1847514486021389,0.4728323720589074,0.5029048481420221
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,clip_embed,0.592484243858043,0.42989900422348604,0.5585194179410523,0.2932099416208042,0.1758147498452743,0.7988913439112868
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,clip_ln_post,0.592484243858043,0.42989900422348604,0.5321860488854487,0.33002390647656404,0.1256933943296607,0.7944303757785245
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,identity+fine,centred,resnet50_avgpool,0.592484243858043,0.42989900422348604,0.5830384304684231,0.25294988597527834,0.2190168372089531,0.8090230342467128
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,clip_embed,0.4393545922775155,0.4487893637724611,0.5585194179410523,0.08747010144374755,0.3922748555766136,0.6929846635183046
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,clip_ln_post,0.4393545922775155,0.4487893637724611,0.5321860488854487,0.11814351908197268,0.3523654748229008,0.6894237729368148
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,raw,resnet50_avgpool,0.4393545922775155,0.4487893637724611,0.5830384304684231,0.02278404539988069,0.42716019247244685,0.7319271690265126
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,clip_embed,0.464496625957309,0.47333265248659695,0.5585194179410523,0.060105733577280385,0.3547095765554178,0.7752739810585132
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,clip_ln_post,0.464496625957309,0.47333265248659695,0.5321860488854487,0.11511147039179731,0.31326704699796387,0.752125822663402
MTL concept,13,83,amygdala,R,img_0054,a photo of Angelina Jolie,identity,62,fine-only,centred,resnet50_avgpool,0.464496625957309,0.47333265248659695,0.5830384304684231,0.013855513231964087,0.39812205013536783,0.7847149965871627
MTL concept,13,84,amygdala,R,img_0011,a photo of George W. Bush,identity,62,identity+fine,raw,clip_embed,0.28505738125140406,-0.4890420889731743,0.44627137501236064,0.008217248125526464,0.3583112239251754,0.6259023468025959
MTL concept,13,84,amygdala,R,img_0011,a photo of George W. Bush,identity,62,identity+fine,raw,clip_ln_post,0.28505738125140406,-0.4890420889731743,0.4322438946289934,0.028636268742520524,0.34005968288710586,0.6122470285251332
MTL concept,13,84,amygdala,R,img_0011,a photo of George W. Bush,identity,62,identity+fine,raw,resnet50_avgpool,0.28505738125140406,-0.4890420889731743,0.4611850680553269,0.08527235101619651,0.38638026558833777,0.47360271767480566
MTL concept,13,84,amygdala,R,img_0011,a photo of George W. Bush,identity,62,identity+fine,centred,clip_embed,0.5250303537039702,-0.35254650108705693,0.44627137501236064,0.3096105113397257,-0.01926749090865535,0.8656294434341931
MTL concept,13,84,amygdala,R,img_0011,a photo of George W. Bush,identity,62,identity+fine,centred,clip_ln_post,0.5250303537039702,-0.35254650108705693,0.4322438946289934,0.33113924653813215,-0.021795053675521665,0.8423164743787972
